timestamp,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
2015/8/25 0:00,156,15,15,85,22,2,0,0,1
2015/8/25 1:00,143,15,15,88,23,2,0,0,1
2015/8/25 2:00,63,15,15,79.5,23,3,0,0,1
2015/8/25 3:00,39,14.5,14.5,82.5,20,2,0,0,1
2015/8/25 4:00,43,14,14,85,20.5,2,0,0,1
2015/8/25 5:00,140,13,13,88,18.5,2,0,0,1
2015/8/25 6:00,720,13,13,82,17,2,0,0,1
2015/8/25 7:00,2291,13.5,13.5,79.5,18,1,0,0,1
2015/8/25 8:00,4440,15.5,15.5,70,17,1,0,0,1
2015/8/25 9:00,2327,16.5,16.5,63.5,19.5,2,0,0,1
2015/8/25 10:00,1213,17.5,17.5,66,22,2,0,0,1
2015/8/25 11:00,1070,18,18,64,24,2,0,0,1
2015/8/25 12:00,1008,17.5,17.5,64,20,7,0,0,1
2015/8/25 13:00,314,15.5,15.5,85.5,16.5,7,0,0,1
2015/8/25 14:00,377,15.5,15.5,88,17,7,0,0,1
2015/8/25 15:00,792,16,16,88,18,7,0,0,1
2015/8/25 16:00,1246,17,17,88,17,7,0,0,1
2015/8/25 17:00,3000,19,19,85.5,17.5,3,0,0,1
2015/8/25 18:00,3348,19.5,19.5,78,24,2,0,0,1
2015/8/25 19:00,2158,18.5,18.5,78,24,2,0,0,1
2015/8/25 20:00,1246,18,18,78,24,2,0,0,1
2015/8/25 21:00,834,18,18,78,24,2,0,0,1
2015/8/25 22:00,727,17,17,80,17,3,0,0,1
2015/8/25 23:00,457,17,17,80,19,2,0,0,1
2015/8/26 0:00,228,17,17,83,18,3,0,0,1
2015/8/26 1:00,129,17,17,85.5,11,3,0,0,1
2015/8/26 2:00,79,18,18,85.5,14,3,0,0,1
2015/8/26 3:00,52,18,18,88,21,7,0,0,1
2015/8/26 4:00,58,18.5,18.5,85.5,22,7,0,0,1
2015/8/26 5:00,107,18.5,18.5,83,26,7,0,0,1
2015/8/26 6:00,661,19,19,78,25,3,0,0,1
2015/8/26 7:00,1981,19,19,78,25,3,0,0,1
2015/8/26 8:00,3629,19,19,78,27,3,0,0,1
2015/8/26 9:00,930,19,19,83,25,7,0,0,1
2015/8/26 10:00,599,18.5,18.5,83,22,7,0,0,1
2015/8/26 11:00,270,18,18,85.5,14,7,0,0,1
2015/8/26 12:00,568,20,20,78,31,3,0,0,1
2015/8/26 13:00,371,20.5,20.5,75.5,28.5,7,0,0,1
2015/8/26 14:00,319,20,20,78,33,7,0,0,1
2015/8/26 15:00,472,19,19,85.5,24,7,0,0,1
2015/8/26 16:00,1240,18,18,88,20.5,7,0,0,1
2015/8/26 17:00,3115,19,19,80.5,23,2,0,0,1
2015/8/26 18:00,3327,19,19,73,24,2,0,0,1
2015/8/26 19:00,2189,18,18,73,22,2,0,0,1
2015/8/26 20:00,1322,17,17,73,20.5,1,0,0,1
2015/8/26 21:00,842,16,16,77,17,1,0,0,1
2015/8/26 22:00,745,16,16,80,17,1,0,0,1
2015/8/26 23:00,505,16,16,80,17,2,0,0,1
2015/8/27 0:00,285,15.5,15.5,85.5,15,1,0,0,1
2015/8/27 1:00,192,15.5,15.5,85.5,14,2,0,0,1
2015/8/27 2:00,89,16,16,83,15,2,0,0,1
2015/8/27 3:00,70,15,15,88,14,2,0,0,1
2015/8/27 4:00,70,15.5,15.5,85.5,14,3,0,0,1
2015/8/27 5:00,119,15,15,85,12,2,0,0,1
2015/8/27 6:00,685,15,15,82,14,2,0,0,1
2015/8/27 7:00,2028,16,16,80,15,2,0,0,1
2015/8/27 8:00,3846,16.5,16.5,80,14,2,0,0,1
2015/8/27 9:00,1540,17,17,75,19.5,2,0,0,1
2015/8/27 10:00,999,17.5,17.5,72.5,24,2,0,0,1
2015/8/27 11:00,949,18,18,64,25,2,0,0,1
2015/8/27 12:00,1309,18.5,18.5,58,28,2,0,0,1
2015/8/27 13:00,1476,19,19,56,24,2,0,0,1
2015/8/27 14:00,1392,19,19,56,23,2,0,0,1
2015/8/27 15:00,1502,20,20,51,26,2,0,0,1
2015/8/27 16:00,2043,19.5,19.5,50.5,24,2,0,0,1
2015/8/27 17:00,3540,19,19,52,24,2,0,0,1
2015/8/27 18:00,3158,18.5,18.5,58,15,2,0,0,1
2015/8/27 19:00,1810,16,16,80,16.5,7,0,0,1
2015/8/27 20:00,1245,15.5,15.5,79.5,10,2,0,0,1
2015/8/27 21:00,882,15,15,82,9,1,0,0,1
2015/8/27 22:00,713,15,15,82,12,1,0,0,1
2015/8/27 23:00,586,15,15,82,13,1,0,0,1
2015/8/28 0:00,393,15,15,82,12,1,0,0,1
2015/8/28 1:00,223,14.5,14.5,85,11,1,0,0,1
2015/8/28 2:00,146,14,14,88,8,1,0,0,1
2015/8/28 3:00,75,13.5,13.5,88,11,1,0,0,1
2015/8/28 4:00,77,13,13,88,10,1,0,0,1
2015/8/28 5:00,121,13,13,88,8,1,0,0,1
2015/8/28 6:00,621,12.5,12.5,85,8,1,0,0,1
2015/8/28 7:00,1806,13.5,13.5,82,10,1,0,0,1
2015/8/28 8:00,3486,15.5,15.5,74.5,13,1,0,0,1
2015/8/28 9:00,2027,17.5,17.5,64,18.5,2,0,0,1
2015/8/28 10:00,1163,18,18,58,18.5,2,0,0,1
2015/8/28 11:00,1375,19.5,19.5,50.5,20.5,2,0,0,1
2015/8/28 12:00,1733,20,20,49,21,2,0,0,1
2015/8/28 13:00,1778,20,20,49.5,25,2,0,0,1
2015/8/28 14:00,1712,20,20,51,19.5,2,0,0,1
2015/8/28 15:00,1847,20,20,49,22,2,0,0,1
2015/8/28 16:00,2341,21,21,46,22.5,2,0,0,1
2015/8/28 17:00,3438,21,21,41.5,22,2,0,0,1
2015/8/28 18:00,2965,20,20,47.5,21,2,0,0,1
2015/8/28 19:00,1959,19,19,54,23,1,0,0,1
2015/8/28 20:00,1339,17.5,17.5,64,17,1,0,0,1
2015/8/28 21:00,870,17,17,73,16,1,0,0,1
2015/8/28 22:00,760,16,16,74.5,11,1,0,0,1
2015/8/28 23:00,695,16,16,74.5,11,1,0,0,1
2015/8/29 0:00,690,16,16,72,10,1,0,1,1
2015/8/29 1:00,515,16,16,70,10,1,0,1,1
2015/8/29 2:00,295,16,16,74.5,9,1,0,1,1
2015/8/29 3:00,227,15.5,15.5,79.5,9,1,0,1,1
2015/8/29 4:00,147,16,16,77,6.5,1,0,1,1
2015/8/29 5:00,126,16,16,80,6.5,1,0,1,1
2015/8/29 6:00,164,16,16,83,6,1,0,1,1
2015/8/29 7:00,276,16,16,83,6.5,1,0,1,1
2015/8/29 8:00,488,17,17,77,6.5,2,0,1,1
2015/8/29 9:00,861,18.5,18.5,73,10,2,0,1,1
2015/8/29 10:00,1420,20,20,64,4,1,0,1,1
2015/8/29 11:00,1940,21.5,21,48.5,12,2,0,1,1
2015/8/29 12:00,2165,21,21,53,15,2,0,1,1
2015/8/29 13:00,2495,21.5,21.5,55,9,3,0,1,1
2015/8/29 14:00,2524,22,22,53,10,2,0,1,1
2015/8/29 15:00,2418,21.5,21.5,58.5,12,2,0,1,1
2015/8/29 16:00,1387,20,20,68.5,11,7,0,1,1
2015/8/29 17:00,1009,19,19,78,6.5,7,0,1,1
2015/8/29 18:00,1212,19,19,73,5.5,7,0,1,1
2015/8/29 19:00,767,18.5,18.5,78,2,7,0,1,1
2015/8/29 20:00,266,18,18,85.5,2,7,0,1,1
2015/8/29 21:00,316,18,18,85.5,5,7,0,1,1
2015/8/29 22:00,463,18,18,88,6.5,2,0,1,1
2015/8/29 23:00,447,18,18,88,6,4,0,1,1
2015/8/30 0:00,434,17.5,17.5,88,6.5,4,0,1,1
2015/8/30 1:00,387,17,17,85.5,6.5,4,0,1,1
2015/8/30 2:00,330,17,17,83,7.5,4,0,1,1
2015/8/30 3:00,272,17,17,83,7.5,3,0,1,1
2015/8/30 4:00,194,17,17,83,6.5,7,0,1,1
2015/8/30 5:00,112,16,16,88,5,7,0,1,1
2015/8/30 6:00,137,16,16,88,7.5,3,0,1,1
2015/8/30 7:00,188,16.5,16.5,82.5,6.5,4,0,1,1
2015/8/30 8:00,278,17,17,77,8,4,0,1,1
2015/8/30 9:00,774,17.5,17.5,75,11,4,0,1,1
2015/8/30 10:00,1239,18,18,75.5,12,3,0,1,1
2015/8/30 11:00,1708,19,19,75.5,17,3,0,1,1
2015/8/30 12:00,1954,19,19,78,15,3,0,1,1
2015/8/30 13:00,2064,19,19,78,13,3,0,1,1
2015/8/30 14:00,2205,19,19,78,10,3,0,1,1
2015/8/30 15:00,2257,20,20,73,10,4,0,1,1
2015/8/30 16:00,2086,20,20,73,12,3,0,1,1
2015/8/30 17:00,2012,19,19,78,12,3,0,1,1
2015/8/30 18:00,1819,19,19,78,16,3,0,1,1
2015/8/30 19:00,1377,18,18,83,13,3,0,1,1
2015/8/30 20:00,913,18,18,78,13,7,0,1,1
2015/8/30 21:00,833,17.5,17.5,80.5,13,4,0,1,1
2015/8/30 22:00,683,17,17,83,12,3,0,1,1
2015/8/30 23:00,716,17,17,83,11,4,0,1,1
2015/8/31 0:00,425,16.5,16.5,82.5,9.5,7,1,0,1
2015/8/31 1:00,235,16,16,88,10,7,1,0,1
2015/8/31 2:00,233,16,16,88,11,7,1,0,1
2015/8/31 3:00,158,16,16,88,6.5,3,1,0,1
2015/8/31 4:00,140,16,16,88,6,7,1,0,1
2015/8/31 5:00,116,15.5,15.5,91,8,7,1,0,1
2015/8/31 6:00,93,15,15,94,8,7,1,0,1
2015/8/31 7:00,73,15,15,94,7.5,7,1,0,1
2015/8/31 8:00,203,15,15,94,11,7,1,0,1
2015/8/31 9:00,310,16,16,88,11,3,1,0,1
2015/8/31 10:00,163,16,16,88,10,7,1,0,1
2015/8/31 11:00,180,15,15,94,11,7,1,0,1
2015/8/31 12:00,294,15,15,94,10,7,1,0,1
2015/8/31 13:00,290,15.5,15.5,91,9,7,1,0,1
2015/8/31 14:00,631,16,16,88,10,7,1,0,1
2015/8/31 15:00,789,16,16,88,16,3,1,0,1
2015/8/31 16:00,1001,15.5,15.5,91,13,7,1,0,1
2015/8/31 17:00,867,15,15,94,12,7,1,0,1
2015/8/31 18:00,875,15,15,88,15,3,1,0,1
2015/8/31 19:00,832,15.5,15.5,85.5,13,3,1,0,1
2015/8/31 20:00,607,15,15,88,12,3,1,0,1
2015/8/31 21:00,421,15,15,88,12,3,1,0,1
2015/8/31 22:00,375,15,15,88,11,4,1,0,1
2015/8/31 23:00,328,15,15,88,8,4,1,0,1
2016/6/1 0:00,174,13,13,88,17,3,0,0,1
2016/6/1 1:00,115,13,13,88,14,3,0,0,1
2016/6/1 2:00,71,13,13,88,15,3,0,0,1
2016/6/1 3:00,76,13,13,88,10,7,0,0,1
2016/6/1 4:00,84,13,13,88,12,7,0,0,1
2016/6/1 5:00,142,12,12,94,14,7,0,0,1
2016/6/1 6:00,590,12,12,94,14,3,0,0,1
2016/6/1 7:00,1884,12.5,12.5,91,16,3,0,0,1
2016/6/1 8:00,3582,13,13,88,16,3,0,0,1
2016/6/1 9:00,1806,13,13,88,19,3,0,0,1
2016/6/1 10:00,879,13,13,88,20,4,0,0,1
2016/6/1 11:00,785,13,13,88,22,7,0,0,1
2016/6/1 12:00,908,13,13,88,18,7,0,0,1
2016/6/1 13:00,1030,13,13,88,19,3,0,0,1
2016/6/1 14:00,979,13,13,88,19,3,0,0,1
2016/6/1 15:00,1143,13,13,88,18.5,3,0,0,1
2016/6/1 16:00,1561,13,13,88,19.5,3,0,0,1
2016/6/1 17:00,3107,13,13,88,22,3,0,0,1
2016/6/1 18:00,3156,13,13,88,17,3,0,0,1
2016/6/1 19:00,1954,13,13,88,18,3,0,0,1
2016/6/1 20:00,1160,12.5,12.5,91,19.5,3,0,0,1
2016/6/1 21:00,765,12,12,94,21,3,0,0,1
2016/6/1 22:00,530,12,12,94,23,4,0,0,1
2016/6/1 23:00,390,12,12,88,18.5,3,0,0,1
2016/6/2 0:00,213,12,12,88,17.5,3,0,0,1
2016/6/2 1:00,112,11,11,94,20,3,0,0,1
2016/6/2 2:00,95,11,11,94,18,4,0,0,1
2016/6/2 3:00,53,11,11,88,19,3,0,0,1
2016/6/2 4:00,60,11,11,88,15,7,0,0,1
2016/6/2 5:00,118,11,11,88,17,3,0,0,1
2016/6/2 6:00,637,11,11,88,19.5,3,0,0,1
2016/6/2 7:00,1982,11,11,82,21.5,3,0,0,1
2016/6/2 8:00,3888,11,11,82,22,3,0,0,1
2016/6/2 9:00,2013,11,11,82,20.5,3,0,0,1
2016/6/2 10:00,912,12,12,79.5,19.5,3,0,0,1
2016/6/2 11:00,906,12,12,79.5,23,3,0,0,1
2016/6/2 12:00,1139,12,12,79.5,24,3,0,0,1
2016/6/2 13:00,1330,12,12,77,23,3,0,0,1
2016/6/2 14:00,1202,12,12,79.5,25,3,0,0,1
2016/6/2 15:00,1266,12,12,82,24,3,0,0,1
2016/6/2 16:00,1683,12,12,77,20,3,0,0,1
2016/6/2 17:00,3178,12,12,77,20.5,3,0,0,1
2016/6/2 18:00,3109,12,12,77,18,4,0,0,1
2016/6/2 19:00,1865,11,11,82,21,3,0,0,1
2016/6/2 20:00,1177,11,11,82,19.5,3,0,0,1
2016/6/2 21:00,849,11,11,82,19,3,0,0,1
2016/6/2 22:00,648,11,11,82,17,4,0,0,1
2016/6/2 23:00,466,10,8,88,17,4,0,0,1
2016/6/3 0:00,247,10,8,88,16,4,0,0,1
2016/6/3 1:00,165,10,8,88,14,4,0,0,1
2016/6/3 2:00,97,10,8,88,13,4,0,0,1
2016/6/3 3:00,103,10,8,88,13,4,0,0,1
2016/6/3 4:00,71,10,8,88,14,4,0,0,1
2016/6/3 5:00,113,10,8,88,14,4,0,0,1
2016/6/3 6:00,554,10,8,88,12,3,0,0,1
2016/6/3 7:00,1765,10,8,85,13,3,0,0,1
2016/6/3 8:00,3555,10,8,85,14,4,0,0,1
2016/6/3 9:00,2010,10.5,9.5,82,16,4,0,0,1
2016/6/3 10:00,1021,11,11,82,14,4,0,0,1
2016/6/3 11:00,999,11.5,11.5,79.5,13,3,0,0,1
2016/6/3 12:00,1273,12,12,77,13,4,0,0,1
2016/6/3 13:00,1412,12,12,77,13,3,0,0,1
2016/6/3 14:00,1320,13,13,77,13,3,0,0,1
2016/6/3 15:00,1467,13,13,77,16,3,0,0,1
2016/6/3 16:00,2064,13,13,77,13,3,0,0,1
2016/6/3 17:00,3336,13,13,77,11,3,0,0,1
2016/6/3 18:00,2793,12,12,85,13,3,0,0,1
2016/6/3 19:00,1731,12,12,88,10,3,0,0,1
2016/6/3 20:00,1211,12,12,91,9,3,0,0,1
2016/6/3 21:00,758,12,12,94,5,3,0,0,1
2016/6/3 22:00,640,12,12,94,6.5,3,0,0,1
2016/6/3 23:00,549,12,12,94,6,3,0,0,1
2016/6/4 0:00,451,12,12,94,7.5,3,0,1,1
2016/6/4 1:00,344,12,12,94,7.5,3,0,1,1
2016/6/4 2:00,265,12,12,94,8,3,0,1,1
2016/6/4 3:00,193,12,12,94,6.5,3,0,1,1
2016/6/4 4:00,110,12,12,94,6.5,4,0,1,1
2016/6/4 5:00,105,12,12,94,6.5,3,0,1,1
2016/6/4 6:00,158,12,12,94,7,3,0,1,1
2016/6/4 7:00,272,13,13,94,7.5,3,0,1,1
2016/6/4 8:00,561,13,13,94,7,3,0,1,1
2016/6/4 9:00,942,13.5,13.5,91,8,3,0,1,1
2016/6/4 10:00,1423,14,14,91,9,3,0,1,1
2016/6/4 11:00,1779,15.5,15.5,85.5,8,3,0,1,1
2016/6/4 12:00,2193,16,16,83,11,4,0,1,1
2016/6/4 13:00,2312,17.5,17.5,75,11,4,0,1,1
2016/6/4 14:00,2510,17,17,83,11,4,0,1,1
2016/6/4 15:00,2560,17.5,17.5,80.5,12,4,0,1,1
2016/6/4 16:00,2557,18,18,78,11,4,0,1,1
2016/6/4 17:00,2620,18,18,80.5,10,4,0,1,1
2016/6/4 18:00,2211,19,19,78,12,4,0,1,1
2016/6/4 19:00,1923,19,19,78,10,4,0,1,1
2016/6/4 20:00,1429,18,18,83,10,3,0,1,1
2016/6/4 21:00,1033,17.5,17.5,83,6,2,0,1,1
2016/6/4 22:00,852,17,17,88,6.5,3,0,1,1
2016/6/4 23:00,894,16,16,88,7,1,0,1,1
2016/6/5 0:00,788,14.5,14.5,91,6,1,0,1,1
2016/6/5 1:00,524,14,14,91,6.5,3,0,1,1
2016/6/5 2:00,355,13,13,94,10,4,0,1,1
2016/6/5 3:00,256,13,13,88,7.5,3,0,1,1
2016/6/5 4:00,169,12,12,94,6.5,2,0,1,1
2016/6/5 5:00,109,12,12,94,7,3,0,1,1
2016/6/5 6:00,162,12.5,12.5,91,8,3,0,1,1
2016/6/5 7:00,241,13,13,88,9,3,0,1,1
2016/6/5 8:00,495,13.5,13.5,85,11,3,0,1,1
2016/6/5 9:00,883,14,14,85,14,3,0,1,1
2016/6/5 10:00,1548,15,15,79.5,13,3,0,1,1
2016/6/5 11:00,2305,17,17,72.5,12,2,0,1,1
2016/6/5 12:00,3340,19,19,68.5,11,2,0,1,1
2016/6/5 13:00,3686,20,20,64,12,2,0,1,1
2016/6/5 14:00,3621,22,22,61,11,2,0,1,1
2016/6/5 15:00,3644,23,23,55,14,2,0,1,1
2016/6/5 16:00,3863,24,24,55.5,15,1,0,1,1
2016/6/5 17:00,3736,22.5,22.5,63,18.5,1,0,1,1
2016/6/5 18:00,3281,21,21,69,17,1,0,1,1
2016/6/5 19:00,2660,19.5,19.5,71,16,1,0,1,1
2016/6/5 20:00,1946,17,17,78,15,1,0,1,1
2016/6/5 21:00,1262,15.5,15.5,82.5,17,1,0,1,1
2016/6/5 22:00,904,14,14,88,15,2,0,1,1
2016/6/5 23:00,451,13,13,91,16,2,0,1,1
2016/6/6 0:00,268,13,13,88,13,2,0,0,1
2016/6/6 1:00,164,12.5,12.5,91,11,2,0,0,1
2016/6/6 2:00,93,12,12,94,10,3,0,0,1
2016/6/6 3:00,44,12,12,91,10,3,0,0,1
2016/6/6 4:00,64,12,12,88,9,3,0,0,1
2016/6/6 5:00,140,12,12,88,10,3,0,0,1
2016/6/6 6:00,691,12,12,88,11,3,0,0,1
2016/6/6 7:00,2499,12,12,85,14,3,0,0,1
2016/6/6 8:00,4547,13,13,77,16,1,0,0,1
2016/6/6 9:00,2317,14.5,14.5,70,16,1,0,0,1
2016/6/6 10:00,1208,16.5,16.5,63.5,15,1,0,0,1
2016/6/6 11:00,1266,18.5,18.5,58,16,1,0,0,1
2016/6/6 12:00,1541,20.5,20.5,56.5,15,1,0,0,1
2016/6/6 13:00,1663,19,19,62,20,1,0,0,1
2016/6/6 14:00,1763,18.5,18.5,66,14,1,0,0,1
2016/6/6 15:00,1845,21,21,49.5,13,1,0,0,1
2016/6/6 16:00,2430,22,21,45.5,19,1,0,0,1
2016/6/6 17:00,4752,21.5,21,42,19,1,0,0,1
2016/6/6 18:00,4720,20.5,20.5,39,18,1,0,0,1
2016/6/6 19:00,2820,19.5,19.5,47.5,17,1,0,0,1
2016/6/6 20:00,1842,16.5,16.5,61,17,1,0,0,1
2016/6/6 21:00,1108,14.5,14.5,74.5,16,1,0,0,1
2016/6/6 22:00,794,14,14,82,14,1,0,0,1
2016/6/6 23:00,471,14,14,77,11,1,0,0,1
2016/6/7 0:00,282,13.5,13.5,79.5,11,1,0,0,1
2016/6/7 1:00,145,13,13,82,9,1,0,0,1
2016/6/7 2:00,83,13,13,82,8,1,0,0,1
2016/6/7 3:00,46,13,13,82,7,1,0,0,1
2016/6/7 4:00,63,13,13,79.5,7.5,1,0,0,1
2016/6/7 5:00,163,13,13,77,5.5,1,0,0,1
2016/6/7 6:00,845,13.5,13.5,74.5,6,1,0,0,1
2016/6/7 7:00,2734,14.5,14.5,74.5,5,1,0,0,1
2016/6/7 8:00,4984,16.5,16.5,70,5,1,0,0,1
2016/6/7 9:00,2457,18.5,18.5,66,6.5,1,0,0,1
2016/6/7 10:00,1239,20.5,20.5,62,8,1,0,0,1
2016/6/7 11:00,1160,21.5,21.5,64.5,10,2,0,0,1
2016/6/7 12:00,1485,22.5,22.5,63,9,2,0,0,1
2016/6/7 13:00,1511,23,23,61,13,2,0,0,1
2016/6/7 14:00,790,21.5,21.5,67,13,3,0,0,1
2016/6/7 15:00,607,19.5,19.5,80.5,7,10,0,0,1
2016/6/7 16:00,1504,19.5,19.5,83,5,7,0,0,1
2016/6/7 17:00,3808,20.5,20.5,75.5,7.5,2,0,0,1
2016/6/7 18:00,4031,20,20,80.5,8,1,0,0,1
2016/6/7 19:00,2506,20,20,78,8,1,0,0,1
2016/6/7 20:00,1699,19.5,19.5,75.5,11,1,0,0,1
2016/6/7 21:00,1110,17.5,17.5,66,13,1,0,0,1
2016/6/7 22:00,884,17,17,50.5,11,1,0,0,1
2016/6/7 23:00,540,16,16,59,9,1,0,0,1
2016/6/8 0:00,320,16,16,61,4,1,0,0,1
2016/6/8 1:00,138,16,16,65.5,2,1,0,0,1
2016/6/8 2:00,76,16,16,68,2,1,0,0,1
2016/6/8 3:00,47,16,16,70,6.5,7,0,0,1
2016/6/8 4:00,48,15,15,82,2,7,0,0,1
2016/6/8 5:00,127,15,15,91,3,7,0,0,1
2016/6/8 6:00,689,16,16,91,6.5,7,0,0,1
2016/6/8 7:00,2446,17,17,88,0,1,0,0,1
2016/6/8 8:00,4672,18,18,83,2,1,0,0,1
2016/6/8 9:00,2439,19.5,19.5,73.5,7,2,0,0,1
2016/6/8 10:00,1166,21,21,64,6.5,2,0,0,1
2016/6/8 11:00,1140,22.5,22.5,61,5,2,0,0,1
2016/6/8 12:00,1578,23.5,23.5,55.5,5,2,0,0,1
2016/6/8 13:00,1614,24.5,24.5,52.5,7,7,0,0,1
2016/6/8 14:00,1167,22,22,73,4,7,0,0,1
2016/6/8 15:00,750,22,22,67,6,7,0,0,1
2016/6/8 16:00,1252,21.5,21.5,60.5,7.5,7,0,0,1
2016/6/8 17:00,3354,21.5,21.5,71,6.5,2,0,0,1
2016/6/8 18:00,4007,22.5,22.5,67,3.5,2,0,0,1
2016/6/8 19:00,2606,19,19,75.5,19.5,7,0,0,1
2016/6/8 20:00,1907,16.5,16.5,78,19.5,2,0,0,1
2016/6/8 21:00,1234,14.5,14.5,85,19.5,2,0,0,1
2016/6/8 22:00,865,14,14,88,18.5,3,0,0,1
2016/6/8 23:00,554,14,14,88,14,4,0,0,1
2016/6/9 0:00,310,14,14,88,13,4,0,0,1
2016/6/9 1:00,196,13.5,13.5,91,13,3,0,0,1
2016/6/9 2:00,115,14,14,88,11,3,0,0,1
2016/6/9 3:00,90,13.5,13.5,85,8,3,0,0,1
2016/6/9 4:00,61,13,13,88,7,4,0,0,1
2016/6/9 5:00,139,14,14,82,8,4,0,0,1
2016/6/9 6:00,793,13,13,85,9,3,0,0,1
2016/6/9 7:00,2537,13,13,85,8,3,0,0,1
2016/6/9 8:00,4727,12,12,88,9,3,0,0,1
2016/6/9 9:00,2500,13,13,82,7,3,0,0,1
2016/6/9 10:00,1235,14.5,14.5,74.5,10,2,0,0,1
2016/6/9 11:00,1315,16,16,70,9,2,0,0,1
2016/6/9 12:00,1768,16.5,16.5,72.5,12,1,0,0,1
2016/6/9 13:00,1802,18,18,68.5,14,1,0,0,1
2016/6/9 14:00,1781,19,19,64,14,1,0,0,1
2016/6/9 15:00,1959,19,19,62,13,1,0,0,1
2016/6/9 16:00,2635,19.5,19.5,60,12,1,0,0,1
2016/6/9 17:00,4453,20,20,56,15,1,0,0,1
2016/6/9 18:00,4753,19,19,62,15,1,0,0,1
2016/6/9 19:00,2851,17.5,17.5,70.5,16,1,0,0,1
2016/6/9 20:00,1909,16.5,16.5,70,18,1,0,0,1
2016/6/9 21:00,1434,15.5,15.5,70,14,1,0,0,1
2016/6/9 22:00,1090,15.5,15.5,70,11,1,0,0,1
2016/6/9 23:00,712,15,15,77,6.5,1,0,0,1
2016/6/10 0:00,435,15,15,79.5,8.5,1,0,0,1
2016/6/10 1:00,283,14,14,85,7,1,0,0,1
2016/6/10 2:00,165,13,13,88,6,1,0,0,1
2016/6/10 3:00,151,13.5,13.5,88,6,1,0,0,1
2016/6/10 4:00,73,13,13,88,6.5,1,0,0,1
2016/6/10 5:00,163,13.5,13.5,85,8,1,0,0,1
2016/6/10 6:00,699,13.5,13.5,85,7,1,0,0,1
2016/6/10 7:00,2331,14,14,74.5,9,1,0,0,1
2016/6/10 8:00,4312,15.5,15.5,63.5,6,1,0,0,1
2016/6/10 9:00,2494,17,17,42,8,1,0,0,1
2016/6/10 10:00,1337,17.5,17.5,45.5,8,1,0,0,1
2016/6/10 11:00,1387,19.5,19.5,39,8,1,0,0,1
2016/6/10 12:00,1767,20.5,20.5,41.5,9,1,0,0,1
2016/6/10 13:00,1933,22,21,41,11,1,0,0,1
2016/6/10 14:00,1918,23,22.5,42.5,12,1,0,0,1
2016/6/10 15:00,2062,23,23,44,11,1,0,0,1
2016/6/10 16:00,2846,23,23,44,13,1,0,0,1
2016/6/10 17:00,4421,21.5,21.5,51.5,15.5,1,0,0,1
2016/6/10 18:00,3898,20.5,20.5,60.5,19,1,0,0,1
2016/6/10 19:00,2508,19.5,19.5,66,17,1,0,0,1
2016/6/10 20:00,1563,19.5,19.5,60.5,14,1,0,0,1
2016/6/10 21:00,1043,18,18,73,13,1,0,0,1
2016/6/10 22:00,1029,17,17,77,9,1,0,0,1
2016/6/10 23:00,819,17,17,77,9,1,0,0,1
2016/6/11 0:00,727,16.5,16.5,80,9,7,0,1,1
2016/6/11 1:00,462,16,16,83,5,1,0,1,1
2016/6/11 2:00,346,16,16,83,6.5,2,0,1,1
2016/6/11 3:00,227,16,16,77,5.5,2,0,1,1
2016/6/11 4:00,187,15.5,15.5,79.5,6,1,0,1,1
2016/6/11 5:00,135,15,15,82,6.5,1,0,1,1
2016/6/11 6:00,163,16,16,77,6.5,1,0,1,1
2016/6/11 7:00,322,16.5,16.5,75,5,1,0,1,1
2016/6/11 8:00,709,18,18,70.5,6.5,1,0,1,1
2016/6/11 9:00,1203,18.5,18.5,68,7.5,2,0,1,1
2016/6/11 10:00,1738,20,20,66.5,7,2,0,1,1
2016/6/11 11:00,2171,21.5,21.5,58.5,5,2,0,1,1
2016/6/11 12:00,2454,21.5,21.5,55,8,3,0,1,1
2016/6/11 13:00,2813,22,22,51.5,5,3,0,1,1
2016/6/11 14:00,1679,20.5,20.5,64.5,14.5,7,0,1,1
2016/6/11 15:00,1739,18,18,83,6.5,7,0,1,1
2016/6/11 16:00,2389,18,18,80.5,8,7,0,1,1
2016/6/11 17:00,2462,19,19,73,8,2,0,1,1
2016/6/11 18:00,2216,20,20,66.5,9,2,0,1,1
2016/6/11 19:00,1224,19,19,75.5,10,7,0,1,1
2016/6/11 20:00,846,18.5,18.5,75.5,8,7,0,1,1
2016/6/11 21:00,681,18,18,80.5,5,7,0,1,1
2016/6/11 22:00,882,18,18,80.5,5,7,0,1,1
2016/6/11 23:00,853,18,18,78,6.5,1,0,1,1
2016/6/12 0:00,710,17,17,83,8,1,0,1,1
2016/6/12 1:00,557,17,17,83,8,2,0,1,1
2016/6/12 2:00,390,17,17,83,9,1,0,1,1
2016/6/12 3:00,292,16.5,16.5,85.5,10,1,0,1,1
2016/6/12 4:00,177,15.5,15.5,85.5,14,2,0,1,1
2016/6/12 5:00,134,15.5,15.5,85.5,13,1,0,1,1
2016/6/12 6:00,184,16,16,77,14,1,0,1,1
2016/6/12 7:00,220,16,16,72,15,1,0,1,1
2016/6/12 8:00,416,15.5,15.5,79.5,11,7,0,1,1
2016/6/12 9:00,627,16,16,80,12,7,0,1,1
2016/6/12 10:00,649,16,16,85.5,11,7,0,1,1
